file,blurr,brightness,colorswap,move,resize,rotated
9394.png,100.000000,100.000000,97.395833,95.833333,81.770833,93.750000
9395.png,100.000000,100.000000,98.437500,82.291667,86.458333,94.270833
9396.png,100.000000,100.000000,99.479167,89.062500,82.291667,96.354167
9398.png,99.479167,100.000000,98.958333,80.729167,73.437500,92.708333
9401.png,100.000000,100.000000,96.354167,85.416667,85.416667,96.875000
9402.png,100.000000,100.000000,98.958333,87.500000,76.562500,94.270833
9403.png,100.000000,100.000000,98.437500,94.270833,87.500000,95.312500
9406.png,100.000000,100.000000,97.916667,91.666667,88.020833,93.229167
9407.png,100.000000,100.000000,99.479167,81.250000,83.854167,93.750000
9408.png,100.000000,100.000000,99.479167,82.291667,83.854167,97.395833
9409.png,99.479167,100.000000,99.479167,89.062500,88.020833,94.791667
9411.png,100.000000,100.000000,100.000000,89.583333,88.541667,97.395833
9414.png,99.479167,100.000000,97.395833,72.395833,77.604167,94.791667
9416.png,99.479167,100.000000,98.958333,96.354167,88.541667,95.312500
9418.png,100.000000,100.000000,97.916667,90.625000,80.208333,93.750000
9419.png,100.000000,100.000000,97.916667,77.604167,92.708333,96.354167
9421.png,100.000000,100.000000,97.395833,76.041667,76.562500,94.270833
9422.png,99.479167,100.000000,97.916667,88.020833,76.041667,92.708333
9426.png,100.000000,100.000000,100.000000,99.479167,86.979167,93.750000
9431.png,100.000000,100.000000,98.958333,88.020833,89.062500,95.833333
9432.png,99.479167,100.000000,96.354167,93.750000,72.395833,91.145833
9433.png,99.479167,100.000000,96.875000,86.979167,85.416667,95.312500
9434.png,100.000000,100.000000,98.437500,83.854167,82.812500,93.750000
9440.png,100.000000,100.000000,98.437500,84.895833,89.062500,95.833333
9442.png,100.000000,100.000000,98.437500,87.500000,82.291667,95.312500
9444.png,100.000000,100.000000,98.437500,82.812500,82.291667,94.270833
9445.png,100.000000,100.000000,99.479167,84.895833,85.937500,95.312500
9447.png,99.479167,100.000000,98.437500,83.333333,88.020833,96.354167
9448.png,100.000000,100.000000,100.000000,94.791667,91.666667,95.312500
9450.png,100.000000,100.000000,97.395833,96.875000,84.895833,94.791667
9451.png,100.000000,100.000000,95.833333,78.125000,93.229167,94.270833
9455.png,100.000000,100.000000,99.479167,91.145833,90.625000,95.833333
9456.png,100.000000,100.000000,98.958333,85.416667,82.812500,92.708333
9458.png,100.000000,100.000000,97.916667,83.854167,83.854167,94.791667
9462.png,100.000000,100.000000,98.958333,93.229167,80.729167,93.229167
9463.png,100.000000,100.000000,97.395833,87.500000,78.125000,93.229167
9466.png,100.000000,100.000000,97.916667,83.854167,80.208333,92.708333
9467.png,100.000000,100.000000,97.916667,82.291667,82.812500,94.270833
9468.png,100.000000,100.000000,98.958333,80.729167,80.729167,93.750000
9469.png,100.000000,100.000000,98.437500,96.354167,80.208333,94.270833
9470.png,99.479167,100.000000,98.958333,84.895833,81.770833,93.229167
9472.png,100.000000,100.000000,98.437500,82.291667,85.937500,94.791667
9475.png,100.000000,100.000000,97.395833,85.937500,83.333333,93.750000
9477.png,99.479167,100.000000,95.312500,93.229167,74.479167,94.270833
9480.png,99.479167,100.000000,95.833333,83.854167,84.375000,97.395833
9481.png,100.000000,100.000000,99.479167,85.416667,86.979167,96.354167
9482.png,100.000000,100.000000,98.958333,92.187500,90.625000,96.875000
9483.png,100.000000,100.000000,99.479167,89.583333,90.625000,96.875000
9486.png,100.000000,100.000000,97.916667,88.541667,90.104167,96.875000
9489.png,100.000000,99.479167,99.479167,84.895833,85.416667,93.750000
9490.png,100.000000,100.000000,100.000000,91.145833,91.666667,97.916667
9494.png,100.000000,100.000000,97.395833,83.333333,80.729167,94.791667
9498.png,100.000000,100.000000,97.916667,95.833333,78.125000,92.708333
9499.png,100.000000,100.000000,98.958333,96.875000,86.979167,95.833333
9501.png,100.000000,100.000000,100.000000,97.916667,86.979167,95.833333
9503.png,100.000000,100.000000,100.000000,87.500000,83.854167,95.312500
9504.png,100.000000,100.000000,99.479167,81.770833,88.020833,95.312500
9506.png,100.000000,100.000000,97.916667,68.750000,82.291667,95.312500
9507.png,100.000000,100.000000,98.958333,86.458333,92.708333,97.395833
9508.png,100.000000,100.000000,95.833333,83.333333,81.250000,93.750000
9509.png,100.000000,100.000000,98.437500,83.333333,88.020833,95.312500
9516.png,100.000000,100.000000,100.000000,83.854167,82.812500,93.229167
9517.png,100.000000,100.000000,99.479167,75.000000,81.250000,97.395833
9519.png,99.479167,100.000000,100.000000,84.895833,88.541667,95.312500
9524.png,100.000000,100.000000,97.916667,86.458333,83.854167,93.229167
9525.png,100.000000,100.000000,97.916667,82.291667,86.979167,95.312500
9527.png,100.000000,100.000000,100.000000,75.520833,82.812500,92.187500
9528.png,100.000000,100.000000,97.395833,78.125000,80.208333,92.708333
9529.png,100.000000,100.000000,99.479167,83.333333,88.020833,98.437500
9532.png,100.000000,100.000000,98.958333,89.583333,86.979167,96.354167
9533.png,100.000000,100.000000,100.000000,80.208333,87.500000,92.187500
9534.png,100.000000,100.000000,99.479167,83.333333,87.500000,94.791667
9537.png,98.958333,100.000000,96.875000,85.937500,79.687500,94.791667
9538.png,100.000000,100.000000,99.479167,95.312500,89.062500,94.791667
9540.png,100.000000,100.000000,97.395833,88.020833,83.333333,95.312500
9542.png,99.479167,100.000000,96.875000,84.375000,88.020833,94.791667
9546.png,100.000000,100.000000,98.437500,71.875000,77.083333,92.187500
9547.png,100.000000,100.000000,98.958333,79.687500,83.854167,92.708333
9548.png,100.000000,100.000000,98.958333,82.812500,85.937500,94.270833
9550.png,100.000000,100.000000,98.958333,77.604167,88.541667,94.791667
9551.png,100.000000,100.000000,98.958333,86.458333,79.166667,94.791667
9552.png,100.000000,100.000000,94.791667,93.750000,81.250000,93.750000
9553.png,100.000000,100.000000,94.791667,79.166667,83.333333,92.187500
9554.png,99.479167,100.000000,97.916667,76.041667,79.166667,94.791667
9556.png,100.000000,100.000000,99.479167,81.250000,84.375000,94.791667
9557.png,100.000000,100.000000,98.437500,82.291667,88.541667,94.791667
9558.png,100.000000,100.000000,98.437500,85.416667,74.479167,94.791667
9562.png,100.000000,100.000000,96.875000,88.541667,79.166667,94.791667
9564.png,100.000000,100.000000,97.395833,90.104167,80.208333,93.750000
9567.png,100.000000,100.000000,97.916667,85.416667,89.583333,96.354167
9568.png,100.000000,100.000000,98.958333,89.583333,87.500000,96.875000
9569.png,100.000000,100.000000,98.958333,90.625000,82.291667,94.791667
9570.png,100.000000,100.000000,97.916667,82.812500,83.854167,96.875000
9573.png,100.000000,100.000000,97.916667,77.083333,77.604167,91.145833
9574.png,100.000000,100.000000,97.395833,83.333333,88.020833,96.354167
9576.png,100.000000,100.000000,99.479167,73.437500,79.687500,95.833333
9579.png,100.000000,100.000000,98.437500,75.520833,87.500000,97.395833
9581.png,100.000000,100.000000,98.958333,75.520833,86.979167,95.312500
9582.png,100.000000,100.000000,98.437500,98.437500,88.020833,95.312500
9583.png,100.000000,100.000000,98.437500,85.937500,89.062500,96.354167
9585.png,100.000000,100.000000,98.958333,77.604167,85.937500,94.791667
9586.png,100.000000,100.000000,96.875000,80.208333,88.020833,97.395833
9587.png,100.000000,100.000000,100.000000,81.250000,80.729167,93.229167
9588.png,100.000000,100.000000,98.437500,83.333333,84.895833,93.750000
9590.png,100.000000,100.000000,98.958333,93.229167,80.729167,94.791667
9591.png,99.479167,100.000000,100.000000,86.979167,79.687500,95.312500
9593.png,100.000000,100.000000,98.958333,85.937500,84.895833,97.916667
9595.png,100.000000,100.000000,97.916667,85.416667,84.375000,96.354167
9596.png,100.000000,100.000000,97.916667,96.875000,86.458333,95.312500
9597.png,100.000000,100.000000,95.833333,79.687500,76.041667,91.666667
9598.png,100.000000,100.000000,99.479167,79.166667,90.104167,95.312500
9599.png,99.479167,100.000000,100.000000,80.729167,85.937500,94.270833
9601.png,99.479167,100.000000,96.875000,89.062500,82.291667,93.750000
9602.png,100.000000,100.000000,98.437500,81.770833,82.291667,94.270833
9603.png,100.000000,100.000000,99.479167,84.375000,90.625000,96.354167
9606.png,100.000000,100.000000,99.479167,89.583333,88.020833,95.312500
9607.png,100.000000,100.000000,96.354167,81.250000,84.375000,93.229167
9608.png,100.000000,100.000000,98.958333,79.166667,90.104167,95.312500
9609.png,100.000000,100.000000,96.354167,96.875000,79.166667,90.625000
9612.png,100.000000,100.000000,98.437500,85.937500,84.895833,96.354167
9614.png,99.479167,100.000000,96.875000,81.770833,77.604167,90.625000
9616.png,100.000000,100.000000,97.395833,79.166667,88.541667,93.750000
9617.png,100.000000,100.000000,98.958333,92.708333,86.458333,94.791667
9620.png,100.000000,100.000000,98.958333,80.208333,82.291667,96.354167
9622.png,100.000000,100.000000,96.354167,97.395833,77.604167,92.708333
9624.png,100.000000,100.000000,97.395833,80.729167,88.020833,94.270833
9625.png,100.000000,100.000000,98.958333,93.750000,87.500000,94.270833
9627.png,100.000000,100.000000,96.354167,80.208333,81.770833,92.708333
9628.png,100.000000,100.000000,98.437500,89.062500,83.333333,94.791667
9629.png,100.000000,100.000000,98.958333,84.895833,81.250000,95.312500
9631.png,99.479167,100.000000,99.479167,97.395833,85.937500,93.750000
9635.png,100.000000,100.000000,97.395833,94.270833,84.375000,97.395833
9637.png,100.000000,100.000000,96.875000,82.291667,83.854167,93.750000
9640.png,100.000000,100.000000,98.437500,88.541667,88.541667,95.833333
9642.png,100.000000,100.000000,98.437500,79.166667,85.937500,95.833333
9643.png,100.000000,100.000000,99.479167,95.833333,84.895833,94.270833
9644.png,100.000000,100.000000,97.395833,82.291667,80.729167,93.229167
9645.png,100.000000,100.000000,98.437500,89.583333,82.291667,94.791667
9647.png,99.479167,100.000000,96.875000,82.812500,85.416667,98.437500
9649.png,100.000000,100.000000,97.916667,98.437500,75.000000,91.666667
9653.png,100.000000,100.000000,99.479167,84.375000,82.291667,95.312500
9654.png,99.479167,100.000000,95.833333,88.541667,79.687500,93.229167
9656.png,100.000000,100.000000,98.958333,90.104167,83.333333,94.270833
9658.png,100.000000,100.000000,98.437500,96.354167,71.875000,92.708333
9659.png,100.000000,100.000000,97.395833,79.687500,87.500000,93.229167
9660.png,100.000000,100.000000,98.437500,84.895833,83.854167,94.791667
9662.png,100.000000,100.000000,99.479167,84.375000,88.541667,98.437500
9664.png,100.000000,100.000000,97.916667,83.854167,88.541667,92.708333
9666.png,100.000000,100.000000,98.958333,94.791667,82.291667,92.187500
9667.png,100.000000,100.000000,98.958333,84.375000,86.458333,98.437500
9670.png,99.479167,100.000000,97.916667,83.333333,82.812500,95.312500
9672.png,100.000000,100.000000,96.354167,93.229167,77.604167,92.708333
9673.png,100.000000,100.000000,97.916667,84.895833,88.541667,94.791667
9675.png,100.000000,100.000000,97.395833,88.020833,88.020833,95.833333
9676.png,100.000000,100.000000,98.958333,94.791667,83.333333,92.708333
9677.png,98.958333,100.000000,99.479167,83.854167,89.583333,97.395833
9681.png,99.479167,100.000000,98.958333,83.333333,86.458333,95.312500
9682.png,100.000000,100.000000,97.395833,89.062500,82.812500,96.354167
9685.png,100.000000,100.000000,99.479167,81.770833,81.250000,95.833333
9686.png,100.000000,100.000000,98.958333,82.291667,84.375000,96.354167
9687.png,100.000000,100.000000,98.958333,81.250000,86.458333,97.395833
9689.png,100.000000,100.000000,98.437500,90.104167,84.895833,94.791667
9691.png,100.000000,100.000000,98.958333,89.062500,88.541667,95.833333
9693.png,100.000000,100.000000,98.437500,90.625000,89.583333,95.833333
9694.png,99.479167,100.000000,96.354167,94.270833,84.375000,93.750000
9696.png,100.000000,100.000000,97.916667,86.458333,78.645833,94.270833
9697.png,99.479167,100.000000,100.000000,84.895833,88.020833,94.270833
9698.png,99.479167,100.000000,97.395833,86.979167,80.729167,93.229167
9700.png,100.000000,100.000000,98.437500,96.875000,84.895833,93.229167
9702.png,100.000000,100.000000,98.958333,86.979167,84.375000,95.833333
9705.png,99.479167,100.000000,98.437500,90.104167,83.854167,94.270833
9710.png,100.000000,100.000000,99.479167,80.208333,87.500000,95.833333
9711.png,100.000000,100.000000,98.437500,91.666667,85.416667,94.791667
9712.png,100.000000,100.000000,98.958333,85.937500,85.416667,97.395833
9713.png,100.000000,100.000000,97.916667,87.500000,84.375000,96.875000
9714.png,100.000000,100.000000,96.354167,78.125000,81.250000,93.750000
9717.png,100.000000,100.000000,99.479167,98.437500,89.583333,94.791667
9718.png,100.000000,100.000000,98.958333,73.958333,80.208333,96.875000
9720.png,100.000000,100.000000,100.000000,95.312500,84.895833,93.229167
9721.png,98.958333,100.000000,96.354167,86.979167,85.416667,92.187500
9723.png,100.000000,100.000000,97.916667,75.520833,84.895833,94.270833
9725.png,100.000000,100.000000,99.479167,77.083333,83.854167,94.791667
9727.png,100.000000,100.000000,99.479167,80.208333,87.500000,97.395833
9728.png,99.479167,100.000000,96.354167,93.229167,79.687500,91.145833
9729.png,100.000000,100.000000,100.000000,89.583333,90.104167,96.354167
9731.png,100.000000,100.000000,100.000000,78.125000,81.250000,97.395833
9732.png,99.479167,100.000000,98.437500,92.187500,87.500000,95.833333
9733.png,100.000000,100.000000,98.437500,86.458333,82.291667,92.708333
9734.png,100.000000,100.000000,98.958333,84.895833,84.375000,96.875000
9735.png,100.000000,100.000000,98.958333,99.479167,84.375000,94.791667
9738.png,100.000000,100.000000,98.958333,85.937500,88.020833,95.833333
9739.png,100.000000,100.000000,98.958333,89.062500,84.895833,94.791667
9740.png,100.000000,100.000000,100.000000,80.208333,88.020833,96.354167
9742.png,100.000000,100.000000,98.958333,85.937500,89.583333,98.437500
9743.png,100.000000,100.000000,97.916667,80.208333,82.812500,94.791667
9744.png,100.000000,100.000000,98.958333,94.270833,87.500000,94.791667
9747.png,100.000000,100.000000,98.437500,93.750000,90.625000,97.395833
9748.png,100.000000,100.000000,99.479167,88.541667,81.770833,94.791667
9750.png,100.000000,100.000000,99.479167,85.416667,88.541667,97.395833
9751.png,100.000000,100.000000,96.875000,82.291667,78.125000,94.270833
9753.png,100.000000,100.000000,96.354167,85.937500,89.583333,94.270833
9754.png,99.479167,100.000000,97.395833,79.687500,77.604167,93.750000
9755.png,100.000000,100.000000,97.916667,89.062500,90.625000,96.875000
9756.png,100.000000,100.000000,98.437500,73.958333,84.375000,96.354167
9757.png,100.000000,100.000000,98.958333,82.291667,85.416667,94.791667
9758.png,99.479167,100.000000,97.916667,86.458333,91.145833,96.354167
9761.png,100.000000,100.000000,97.916667,88.020833,88.020833,95.312500
9762.png,100.000000,100.000000,98.437500,88.020833,86.979167,97.395833
9763.png,100.000000,100.000000,99.479167,88.020833,89.062500,97.916667
9765.png,100.000000,100.000000,99.479167,94.791667,88.541667,93.750000
9768.png,100.000000,100.000000,98.958333,78.645833,88.020833,94.791667
9769.png,100.000000,100.000000,97.395833,86.979167,85.416667,94.270833
9770.png,100.000000,100.000000,94.791667,82.291667,80.208333,96.875000
9771.png,100.000000,100.000000,98.437500,94.270833,86.979167,94.791667
9773.png,99.479167,100.000000,99.479167,85.937500,85.416667,95.312500
9777.png,100.000000,100.000000,100.000000,88.541667,84.895833,97.395833
9779.png,100.000000,100.000000,98.958333,89.062500,91.145833,97.916667
9780.png,100.000000,100.000000,97.916667,82.291667,95.312500,95.312500
9783.png,100.000000,100.000000,98.958333,90.104167,78.645833,92.187500
9784.png,100.000000,100.000000,98.958333,84.375000,87.500000,98.437500
9787.png,100.000000,100.000000,95.833333,96.875000,85.416667,93.750000
9789.png,100.000000,100.000000,98.437500,92.187500,84.375000,93.229167
9790.png,99.479167,100.000000,96.354167,97.395833,75.000000,93.750000
9791.png,100.000000,100.000000,99.479167,90.104167,86.458333,96.875000
9792.png,100.000000,100.000000,100.000000,84.375000,83.854167,92.708333
9795.png,98.958333,100.000000,97.395833,80.208333,84.375000,93.750000
9796.png,100.000000,100.000000,97.916667,89.062500,89.062500,95.833333
9797.png,100.000000,100.000000,98.437500,86.979167,77.604167,93.750000
9800.png,100.000000,100.000000,98.958333,92.187500,87.500000,95.312500
9801.png,100.000000,100.000000,99.479167,89.062500,89.062500,96.875000
9804.png,100.000000,100.000000,95.833333,82.291667,85.937500,92.708333
9805.png,99.479167,100.000000,98.958333,88.020833,85.416667,95.833333
9807.png,100.000000,100.000000,100.000000,76.041667,82.291667,97.916667
9808.png,100.000000,100.000000,100.000000,76.041667,82.291667,97.916667
9809.png,100.000000,100.000000,97.916667,97.916667,80.208333,94.791667
9811.png,100.000000,100.000000,98.437500,81.250000,88.541667,94.791667
9812.png,100.000000,100.000000,97.395833,86.458333,85.937500,95.312500
9816.png,100.000000,100.000000,97.916667,80.729167,81.770833,95.312500
9819.png,99.479167,100.000000,99.479167,80.729167,90.104167,96.354167
9820.png,100.000000,100.000000,99.479167,69.791667,85.937500,95.312500
9821.png,100.000000,100.000000,98.958333,83.854167,89.062500,95.312500
9822.png,99.479167,100.000000,96.875000,83.333333,79.166667,90.625000
9823.png,99.479167,100.000000,98.958333,93.229167,89.583333,96.354167
9824.png,100.000000,100.000000,98.958333,83.333333,83.333333,95.833333
9825.png,100.000000,100.000000,96.875000,90.104167,89.062500,96.875000
9826.png,100.000000,100.000000,98.437500,87.500000,79.687500,93.750000
9827.png,100.000000,100.000000,98.958333,81.250000,75.520833,94.270833
9830.png,98.958333,100.000000,98.958333,95.312500,87.500000,94.270833
9831.png,100.000000,100.000000,96.875000,88.541667,91.666667,98.437500
9833.png,100.000000,100.000000,100.000000,83.333333,88.020833,95.312500
9836.png,100.000000,100.000000,97.395833,87.500000,83.333333,95.833333
9837.png,98.437500,100.000000,96.354167,72.916667,78.645833,93.229167
9839.png,100.000000,100.000000,95.312500,79.687500,81.770833,93.229167
9840.png,100.000000,100.000000,98.437500,86.979167,83.854167,95.312500
9841.png,100.000000,100.000000,99.479167,84.895833,86.979167,96.875000
9842.png,100.000000,100.000000,97.916667,81.250000,82.291667,95.833333
9843.png,99.479167,100.000000,97.916667,84.895833,90.104167,97.916667
9845.png,100.000000,100.000000,98.437500,81.770833,77.604167,94.791667
9851.png,100.000000,100.000000,97.916667,89.583333,86.979167,96.875000
9853.png,99.479167,100.000000,94.791667,82.812500,83.333333,93.229167
9854.png,100.000000,100.000000,95.833333,84.375000,83.854167,95.312500
9855.png,100.000000,100.000000,97.395833,79.166667,88.541667,95.312500
9857.png,100.000000,100.000000,98.958333,90.625000,87.500000,96.875000
9859.png,99.479167,100.000000,96.354167,95.312500,69.270833,92.187500
9862.png,100.000000,100.000000,96.354167,95.833333,84.375000,94.791667
9865.png,100.000000,100.000000,100.000000,85.937500,93.750000,97.916667
9866.png,100.000000,100.000000,96.875000,79.687500,92.708333,94.270833
9867.png,100.000000,100.000000,100.000000,87.500000,87.500000,96.354167
9868.png,99.479167,100.000000,93.750000,91.145833,81.770833,94.270833
9873.png,100.000000,100.000000,98.437500,81.770833,78.645833,87.500000
9877.png,100.000000,100.000000,98.958333,86.979167,80.729167,96.354167
9879.png,100.000000,100.000000,100.000000,81.770833,83.854167,95.312500
9881.png,100.000000,100.000000,98.958333,87.500000,79.166667,95.312500
9885.png,100.000000,100.000000,98.437500,84.895833,81.250000,93.229167
9887.png,100.000000,100.000000,99.479167,95.312500,87.500000,96.354167
9888.png,100.000000,100.000000,100.000000,89.583333,84.375000,94.270833
9889.png,100.000000,100.000000,99.479167,73.958333,85.416667,96.354167
9891.png,100.000000,100.000000,99.479167,97.395833,86.979167,97.916667
9894.png,99.479167,100.000000,98.437500,83.333333,79.166667,97.916667
9895.png,100.000000,100.000000,97.395833,91.666667,81.770833,96.354167
9896.png,100.000000,100.000000,97.916667,83.333333,83.333333,94.270833
9899.png,100.000000,100.000000,99.479167,78.125000,83.333333,96.354167
9900.png,100.000000,100.000000,98.958333,85.416667,90.104167,95.312500
9901.png,100.000000,100.000000,97.916667,87.500000,77.604167,94.270833
9902.png,100.000000,100.000000,98.958333,96.354167,88.541667,95.312500
9903.png,100.000000,100.000000,100.000000,89.583333,89.062500,95.312500
9904.png,100.000000,100.000000,96.875000,93.750000,75.520833,92.708333
9905.png,99.479167,100.000000,98.437500,81.250000,86.458333,95.312500
9908.png,99.479167,100.000000,98.958333,73.958333,79.687500,97.395833
9910.png,100.000000,100.000000,100.000000,93.229167,92.708333,94.791667
9911.png,99.479167,100.000000,96.354167,92.708333,85.416667,93.750000
9913.png,100.000000,100.000000,97.916667,84.375000,83.854167,95.312500
9914.png,100.000000,100.000000,94.791667,80.208333,85.937500,93.229167
9915.png,99.479167,100.000000,98.958333,85.937500,89.583333,95.833333
9917.png,100.000000,100.000000,97.395833,77.083333,82.812500,95.833333
9919.png,100.000000,100.000000,100.000000,90.625000,87.500000,96.875000
9922.png,99.479167,100.000000,98.958333,84.895833,82.291667,94.270833
9923.png,100.000000,100.000000,98.958333,84.895833,89.583333,95.833333
9927.png,99.479167,100.000000,100.000000,80.208333,86.458333,94.270833
9930.png,100.000000,100.000000,99.479167,81.250000,88.541667,96.354167
9931.png,100.000000,100.000000,97.395833,97.395833,83.854167,95.312500
9936.png,100.000000,100.000000,99.479167,81.250000,88.541667,93.229167
9940.png,100.000000,100.000000,97.395833,90.104167,82.291667,96.354167
9942.png,100.000000,100.000000,98.958333,82.291667,91.666667,95.312500
9944.png,100.000000,100.000000,98.958333,88.020833,79.687500,91.666667
9945.png,100.000000,100.000000,97.916667,79.166667,83.333333,95.833333
9946.png,100.000000,100.000000,96.354167,97.395833,84.375000,93.229167
9947.png,99.479167,100.000000,97.916667,80.208333,76.562500,94.270833
9949.png,100.000000,100.000000,97.916667,83.333333,82.291667,94.270833
9950.png,100.000000,100.000000,98.437500,81.250000,86.458333,94.791667
9951.png,100.000000,100.000000,97.395833,86.458333,76.041667,93.750000
9954.png,100.000000,100.000000,98.437500,85.416667,87.500000,95.312500
9958.png,100.000000,100.000000,99.479167,93.229167,90.104167,97.395833
9962.png,100.000000,100.000000,97.395833,77.083333,79.687500,95.312500
9964.png,100.000000,100.000000,98.437500,80.208333,83.854167,95.833333
9966.png,99.479167,100.000000,98.958333,82.812500,85.937500,92.187500
9967.png,100.000000,100.000000,96.354167,82.812500,82.291667,94.270833
9971.png,100.000000,100.000000,100.000000,79.166667,83.854167,95.833333
9972.png,100.000000,100.000000,100.000000,86.979167,78.125000,96.354167
9973.png,100.000000,100.000000,96.354167,82.812500,82.291667,94.270833
9974.png,100.000000,100.000000,99.479167,85.937500,79.166667,96.875000
9975.png,100.000000,100.000000,98.437500,88.020833,86.458333,95.312500
9977.png,100.000000,100.000000,96.875000,79.166667,78.125000,94.270833
9978.png,100.000000,100.000000,98.437500,88.020833,86.458333,95.312500
9980.png,100.000000,100.000000,99.479167,85.937500,89.583333,99.479167
9981.png,100.000000,100.000000,98.437500,83.333333,90.104167,97.916667
9982.png,100.000000,100.000000,98.958333,83.333333,78.645833,93.750000
9983.png,100.000000,100.000000,100.000000,87.500000,88.541667,95.833333
9985.png,100.000000,100.000000,100.000000,87.500000,88.541667,95.833333
9986.png,100.000000,100.000000,100.000000,96.875000,85.416667,92.708333
9988.png,100.000000,100.000000,98.958333,83.333333,78.645833,93.750000
9990.png,100.000000,100.000000,98.958333,96.875000,83.333333,95.833333
9993.png,100.000000,100.000000,100.000000,87.500000,88.541667,95.833333
9994.png,100.000000,100.000000,98.958333,89.583333,92.708333,98.958333
